,id,text,created_at,retweet_count,favorite_count,coordinates,place,source,rumour,user_id,user_verified,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,text_orig,text_lemma
946,544450710926934017,matter much try bring us one thing australian always stand together,Mon Dec 15 11:15:39 +0000 2014,180,208,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,26168951,False,83870,51153,111,4496,25302,"No matter how much you try to bring us down, one thing about Australian's is we ALWAYS stand together! 👍 #SydneySiege http://t.co/vYQe6Xe90m",matter much try bring one thing australian always stand together 
947,544451041396531200,australian rally islamophobia hashtag,Mon Dec 15 11:16:58 +0000 2014,106,67,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,271413771,True,112894,1498,1991,321,107682,#sydneysiege Australians rally against Islamophobia with #illridewithyou hashtag http://t.co/FhzSoccp22 http://t.co/wVQmT5b8dt,australian rally islamophobia hashtag 
948,544451052679204864,hashtag offers solidarity sydney muslims cafe siege,Mon Dec 15 11:17:01 +0000 2014,483,245,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",no,87818409,True,2995917,1081,34936,130,102185,#illridewithyou: hashtag offers solidarity with Sydney's Muslims after cafe siege http://t.co/MxaWk6rqq5 #sydneysiege,hashtag offer solidarity sydney muslims cafe siege 
949,544453564718804992,tweets per minute trending number globally,Mon Dec 15 11:26:59 +0000 2014,230,226,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,491960101,False,4153,1732,112,3821,31833,"90,000+ Tweets for #illridewithyou, 1,100 per minute. Trending number 1, globally. #SydneySiege http://t.co/NGeyUifhd8",tweet per minute trending number globally 
950,544455370476109824,outrage bystanders take selfie via,Mon Dec 15 11:34:10 +0000 2014,185,79,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,1068121346,True,86871,849,853,1506,20575,"Outrage as bystanders take selfies at #SydneySiege (via @MarkDiStef)
http://t.co/5zmQFPsqnm http://t.co/iMwk3v6rtu",outrage bystander take selfie via 
951,544389986809036800,hostage siege selfie hunters back taking selfie m lint cafe,Mon Dec 15 07:14:21 +0000 2014,136,26,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",no,20136892,True,269540,601,1912,499,13619,Hostage siege selfies RT: @MarkDiStef: The punters are back taking selfies 100m from the Lindt Cafe #sydneysiege http://t.co/Q0TQPNukqg,hostage siege selfie hunter back take selfie m lint cafe 
952,544390550497947649,police allowed back martin place newsroom gunman clear white shirt black cap unshaven holds pos pump action shotgun,Mon Dec 15 07:16:36 +0000 2014,484,169,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,246130881,True,24127,382,218,9,610,"Police have allowed me back into Martin Place newsroom - gunman is clear - white shirt, black cap, unshaven, holds poss pump action shotgun",police allow back martin place newsroom gunman clear white shirt black cap unshaven hold pos pump action shotgun 
953,544391412075069440,religious racial issue insane individual making insane actions do not group good people bad,Mon Dec 15 07:20:01 +0000 2014,750,569,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,20043786,True,99088,71070,685,12143,24582,"This is not a religious or a racial issue, it's an insane individual making insane actions. Dont group good people with the bad #sydneysiege",religious racial issue insane individual make insane action do not group good people bad 
954,544393165101613056,seems people need clarification,Mon Dec 15 07:26:59 +0000 2014,109,51,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",no,263007263,False,44,125,1,158,481,because it seems that some people here need this clarification #sydneysiege #NotInMyName http://t.co/GpWnZfFHbv,seem people need clarification 
955,544395106426425345,today threat terrorism higher yrs ago result support terror us,Mon Dec 15 07:34:42 +0000 2014,111,49,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,312696314,False,23478,616,613,1671,21257,"Today the threat of terrorism is higher than it was 3 yrs ago, a result of support for terror by the US #sydneysiege http://t.co/gl6voSnJ3x",today threat terrorism high yrs ago result support terror 
956,544396608704901120,subscribe twitter list updates,Mon Dec 15 07:40:40 +0000 2014,168,100,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,2799960092,True,12345,31,169,41,1035,Subscribe to our #sydneysiege Twitter list for more updates: http://t.co/3eg2WK3wxu http://t.co/QhRxcGQNbM,subscribe twitter list update 
957,544399649025433601,seems people need clarification,Mon Dec 15 07:52:45 +0000 2014,114,96,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",no,219907484,False,497,359,1,2245,28974,RT RT RT @ZeeGingaNinja: because it seems that some people here need this clarification #sydneysiege #NotInMyName http://t.co/perQGp5yro,seem people need clarification 
958,544401374675341312,sending thoughts prayers everyone sydney,Mon Dec 15 07:59:36 +0000 2014,609,1431,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",no,24502450,True,905936,1034,7527,1054,19026,Sending my thoughts and prayers to everyone in Sydney,send thought prayer everyone sydney 
959,544401577113845760,media need take step back realize people lives kardashian wedding,Mon Dec 15 08:00:25 +0000 2014,102,152,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,573897929,False,27013,12606,31,6064,16688,The media need to take a step back and realize this is people's lives not a Kardashian wedding.  #sydneysiege,medium need take step back realize people live kardashian wedding 
960,544402024524038144,terrorism thrives publicity media mostly played script writes,Mon Dec 15 08:02:11 +0000 2014,119,59,,"{'full_name': 'Sydney, New South Wales', 'url': 'https://api.twitter.com/1.1/geo/id/0073b76548e5984f.json', 'country': 'Australia', 'place_type': 'city', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[150.520928608, -34.1183470085], [151.343020992, -34.1183470085], [151.343020992, -33.578140996], [150.520928608, -33.578140996]]]}, 'contained_within': [], 'country_code': 'AU', 'attributes': {}, 'id': '0073b76548e5984f', 'name': 'Sydney'}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,83521919,True,30405,1378,950,128,16200,"If terrorism thrives on publicity, then the media has mostly played to script @Rory_Medcalf writes: http://t.co/eY2VcrnOJK #sydneysiege",terrorism thrive publicity medium mostly play script write 
961,544402515085623296,terrograph shame today low get spreading lies amp misinformation,Mon Dec 15 08:04:08 +0000 2014,177,96,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,1663752234,False,548,543,8,6108,10903,"The Terrograph, shame on you today. How low can you get spreading lies &amp; misinformation? #auspol #SydneySiege http://t.co/KzbSPFx9K1",terrograph shame today low get spread lie amp misinformation 
962,544403526773125120,thoughts sydney right now scary sad day,Mon Dec 15 08:08:09 +0000 2014,109,267,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,86793368,False,30534,367,89,2788,4471,"All my thoughts are with Sydney right now. Scary, sad, day.",thought sydney right now scary sad day 
963,544405761925738496,disgusted media coverage protest clicking buying engaging irresponsible journalism,Mon Dec 15 08:17:02 +0000 2014,419,509,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,21467787,True,23996,737,150,1,7071,"Disgusted by any media coverage of the #SydneySiege? Protest it by not clicking, not buying, not engaging with irresponsible journalism.",disgusted medium coverage protest clicking buy engage irresponsible journalism 
964,544406288231174144,confused nothing everything change mess news corp need answers,Mon Dec 15 08:19:08 +0000 2014,223,146,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,27453886,False,147,330,1,24,32,I'm confused. Did nothing or everything change? Don't mess with me News Corp! I need answers!#auspol #sydneysiege http://t.co/DnG6j8XZvt,confuse nothing everything change mess news corp need answer 
965,544406931897479168,police asked us others broadcast demands gunman comply say,Mon Dec 15 08:21:41 +0000 2014,142,97,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,18965916,True,41664,3492,794,604,11220,"#NSW police have asked us, and others, not to broadcast demands from the #lindtcafe gunman. We will comply. I will have more to say at 7.30",police ask us other broadcast demand gunman comply say 
966,544409532324413440,terrifying news back home thinking country people,Mon Dec 15 08:32:01 +0000 2014,354,717,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,71804710,True,143597,277,510,27,24066,Terrifying news of the #sydneysiege back home. Thinking of our country and it's people.,terrifying news back home think country people 
967,544410079043551232,know far everything need know,Mon Dec 15 08:34:12 +0000 2014,164,77,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,7587032,True,1731337,17,14515,1,120321,What do we know so far about the #sydneysiege? Here's everything you need to know: http://t.co/WWy0nebqYI http://t.co/XjTxX30Lmw,know far everything nee know 
968,544414686935285760,crazy world live in hostage crisis metres away amp peoples st thought let take selfie,Mon Dec 15 08:52:30 +0000 2014,110,59,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,2270640056,False,4622,3416,93,3274,1598,"A crazy world we live in. A hostage crisis metres away &amp; peoples' 1st thought is ""let's take a selfie"" #sydneysiege http://t.co/leViTv30En",crazy world live in hostage crisis metre away amp people st thought let take selfie 
969,544416436374892544,worst humanity best it respond hatred,Mon Dec 15 08:59:27 +0000 2014,176,148,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,1526423011,False,191,280,4,807,2362,"If #SydneySiege is the worst of humanity, then #illridewithyou is the best of it. Now THAT is how you respond to hatred.",bad humanity best respond hatred 
970,544416582256967680,came people offering accompany fear safety public transport,Mon Dec 15 09:00:02 +0000 2014,111,82,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,125486974,False,38957,1852,689,168,5913,and then came #illridewithyou - people offering to accompany those who fear for their safety on public transport #hope #sydneysiege,come people offer accompany fear safety public transport 
971,544416939867529216,australian unites following,Mon Dec 15 09:01:27 +0000 2014,1687,1070,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,15250661,True,170147,4176,2225,858,104342,Australians unites against #racism with #illridewithyou following #sydneysiege http://t.co/XTEWFBu7k3 http://t.co/uafLUq7MvF,australian unite follow 
972,544417650680823808,love reading tweets australian response antimuslim hatred midst lovely humanity,Mon Dec 15 09:04:17 +0000 2014,409,347,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,15907183,False,19019,1904,255,6991,16820,I love reading the #illridewithyou tweets from Australians in response to anti-Muslim hatred in the midst of #sydneysiege. Lovely humanity.,love reading tweet australian response antimuslim hatred midst lovely humanity 
973,544421207115051008,likely carried lone wolf minimal links organized terror groups expert says,Mon Dec 15 09:18:25 +0000 2014,202,80,,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",no,3108351,True,5445961,968,83585,999,102170,"#SydneySiege is likely being carried out by a 'lone wolf' with minimal links to organized terror groups, expert says http://t.co/ynPfmQfGMj",likely carry lone wolf minimal link organize terror group expert say 
974,544421653128556544,imam rabbi priest held joint prayer session hostages lakemba mosque,Mon Dec 15 09:20:11 +0000 2014,1034,858,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,25777812,True,15059,389,228,6181,670,"An Imam, a Rabbi and a priest have just held a joint prayer session for the hostages at Lakemba Mosque #sydneysiege http://t.co/XROqdTCPHt",imam rabbi priest hold joint prayer session hostage lakemba mosque 
975,544425457471725568,islamic council called emergency meeting ensure muslims amp islam seen victims siege sydney,Mon Dec 15 09:35:18 +0000 2014,143,100,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,1920286333,False,22841,1001,339,21319,20066,The Muslamic Council have called an emergency meeting to ensure that Muslims &amp; Islam are seen as the victims of the siege in Sydney,islamic council call emergency meeting ensure muslims amp islam see victim siege sydney 
976,544426421331169280,thinking everyone involved sydney hope everyone gets safely send love,Mon Dec 15 09:39:08 +0000 2014,99524,149783,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,181561712,True,22903794,1872,116231,24,5038,Thinking of everyone involved in Sydney. Hope everyone gets out safely. Send love,think everyone involve sydney hope everyone get safely send love 
977,544426670095368192,australian showing us done solidarity racism towards muslim community sydney siege,Mon Dec 15 09:40:07 +0000 2014,153,146,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,80807165,False,2255,1020,51,3800,20658,Australians showing us how it's done. #Illridewithyou = solidarity and no to racism towards muslim community during Sydney seige,australian show do solidarity racism towards muslim community sydney siege 
978,544427133398175744,people taking selfie front need take long hard look phone,Mon Dec 15 09:41:58 +0000 2014,279,271,,,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",no,67725191,False,9116,449,143,1409,17176,"People taking selfies in front of the #SydneySiege - you need to take a long hard look at yourselves, and not through your phone.",people take selfie front nee take long hard look phone 
979,544427216516698113,prayers go everyone involved disaster sydney hope everyone get safe,Mon Dec 15 09:42:18 +0000 2014,327,470,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,28987332,True,1466319,658,3353,4112,33518,"My prayers go out to everyone who's involved in the disaster in Sydney, hope everyone will get out safe!",prayer go everyone involve disaster sydney hope everyone get safe 
980,544427255439425536,wondering whether go work tomorrow mp exclusion zone,Mon Dec 15 09:42:27 +0000 2014,181,44,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,16198940,True,43038,2790,1008,952,40866,If you're wondering whether to go to work tomorrow here is a mp of the #sydneysiege exclusion zone: http://t.co/94fDIKA5dO,wonder whether go work tomorrow mp exclusion zone 
981,544427333969805312,people actually taking selfie site,Mon Dec 15 09:42:46 +0000 2014,404,88,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,16973333,True,937919,1766,11438,39,115368,People are actually taking selfies on the site of the #sydneysiege http://t.co/IGzN45UkSO http://t.co/3rzcvU7Kg2,people actually take selfie site 
982,544427753785659393,sydney amazing,Mon Dec 15 09:44:26 +0000 2014,116,164,,,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",no,22595904,False,30798,6,360,2,1001,"#illridewithyou . Sydney, you're amazing",sydney amazing 
983,544429467968339970,australian please thinking hostages sydney tonight spare simple thought terrifying,Mon Dec 15 09:51:14 +0000 2014,158,111,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,2429570119,False,44711,131,313,1244,7060,"to all of those who aren't Australian, please be thinking of the hostages in Sydney tonight, just to spare a simple thought, it's terrifying",australian please think hostage sydney tonight spare simple think terrifying 
984,544432190281359360,news corp seems internal conflict whether changed forever today not,Mon Dec 15 10:02:03 +0000 2014,129,101,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,489336004,False,1308,998,12,3429,11168,"News Corp seems to be having an internal conflict over whether we ""changed forever"" today or not. #SydneySiege http://t.co/X8QIjGxwAC",news corp seem internal conflict whether change forever today not 
985,544434964985421824,go around saying muslims terrorists blaming us happened sydney bcs real muslims kill,Mon Dec 15 10:13:05 +0000 2014,136,76,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",no,570641816,False,1307,353,28,2303,15975,don't go around saying all muslims are terrorists and blaming us for what had happened in sydney bcs real muslims don't kill,go around say muslims terrorist blame happen sydney bcs real muslims kill 
986,544437375003131904,past hours mentions,Mon Dec 15 10:22:40 +0000 2014,657,446,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,818212956,True,112224,17469,512,3433,2541,"In the past 2 hours there have been more than 40,000 mentions of #illridewithyou http://t.co/1nLr4EqqBn #sydneysiege http://t.co/X9Sb2fbGAy",past hour mention 
987,544437798426509312,love initiative spread compassion thoughts affected,Mon Dec 15 10:24:20 +0000 2014,156,106,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,26654287,False,2470,470,128,324,5409,We love the #illridewithyou initiative. Spread #love and compassion. Thoughts are with all those affected. #sydney http://t.co/EK8UycpKDn,love initiative spread compassion thought affect 
988,544439077756755969,suggest people planning going city sydney new years eve not risky point,Mon Dec 15 10:29:25 +0000 2014,193,105,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,196084805,False,3918,367,43,1487,4309,I suggest all people planning on going to the city in Sydney on New Years Eve to not. It's too risky at this point! http://t.co/UgJq3mlFES,suggest people plan go city sydney new year eve not risky point 
989,544439380329644032,australian muslim groups jointly condemned,Mon Dec 15 10:30:38 +0000 2014,214,89,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,14138785,True,465230,488,10280,27,115566,More than 40 Australian Muslim groups have jointly condemned the #Sydneysiege http://t.co/zaaJmX7qYP http://t.co/FMea5hXP5u,australian muslim group jointly condemn 
990,544439521236893696,great see shitbags completely misread mood sydney nation completely touch,Mon Dec 15 10:31:11 +0000 2014,112,123,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,2448260294,False,397,879,2,537,6210,Great to see those shitbags at the @dailytelegraph have completely misread to mood of Sydney and the nation. Completely out of touch,great see shitbag completely misread mood sydney nation completely touch 
991,544440749387808768,emergency svc continue line streets central sydney specific threat poised,Mon Dec 15 10:36:04 +0000 2014,111,72,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,19317766,False,12872,1676,238,1577,13624,"Emergency Svcs continue to line the streets of central Sydney. No specific threat, but they're poised. #sydneysiege http://t.co/M65dQVTwHL",emergency svc continue line street central sydney specific threat poise 
992,544443154964152320,imam rabbi priest held joint prayer session cafe hostages lakemba mosque,Mon Dec 15 10:45:38 +0000 2014,1509,1193,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,1598644159,False,1838766,152,8050,1384,6922,"An Imam, a Rabbi and a priest have held a joint prayer session for the cafe hostages, at Lakemba Mosque #sydneysiege http://t.co/WrRuIeVd4m",imam rabbi priest hold joint prayer session cafe hostage lakemba mosque 
993,544443377643954176,watch escaped hostages helping police create peaceful outcome,Mon Dec 15 10:46:31 +0000 2014,108,81,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",no,14173315,True,1955511,2894,24650,406,44356,Watch: Escaped hostages are helping police create 'peaceful outcome' for #Sydneysiege http://t.co/TzSlNsgTip http://t.co/0O3kEAf7Pt,watch escape hostage help police create peaceful outcome 
994,544446973667860480,sydney safe amp welcoming city proud diversity great see best nature show time like this,Mon Dec 15 11:00:48 +0000 2014,311,316,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,154435961,True,27773,6936,462,277,7086,"Sydney is a safe &amp; welcoming city, proud of its diversity. Great to see our best nature on show at a time like this. #illridewithyou",sydney safe amp welcome city proud diversity great see good nature show time like this 
995,544450135988899840,dozens emergency vehicles waiting elizabeth st let hope none need used,Mon Dec 15 11:13:22 +0000 2014,149,117,,,"<a href=""http://www.GroupTweet.com"" rel=""nofollow"">GroupTweet</a>",no,16834659,True,150848,84767,2736,1665,114454,Dozens of emergency vehicles waiting on Elizabeth St. Let's hope none need to be used #sydneysiege  http://t.co/Kq1it6sH6k (@braceyjames),dozen emergency vehicle wait elizabeth st let hope none need use 
996,544450560460480512,praying hostages family sydney,Mon Dec 15 11:15:03 +0000 2014,145,182,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,35465596,True,21693,2553,166,1568,14048,Praying for the hostages and family's in Sydney :(,pray hostage family sydney 
997,544452087468150784,updated map sydney exclusion zone around hostage site martin pl,Mon Dec 15 11:21:07 +0000 2014,138,35,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,2768501,True,488302,1062,8456,1525,141673,An updated map of the Sydney exclusion zone around the hostage site at Martin Pl. #sydneysiege http://t.co/aOuG4dmrHb http://t.co/NhxD3CXt73,updated map sydney exclusion zone around hostage site martin pl 
998,544453205682556928,australian mosque imams refer criminal act terrorist act refuse renounce jihad,Mon Dec 15 11:25:34 +0000 2014,193,43,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",no,17537467,False,52133,1496,960,71,49165,"Australian mosque imams refer to #SydneySiege as a ""criminal act"", NOT as a terrorist act. Refuse to renounce JIHAD. https://t.co/Wt8CtS18Zf",australian mosque imams refer criminal act terrorist act refuse renounce jihad 
999,544455530756841474,religious leaders meet lakemba mosque sydney pray hostages,Mon Dec 15 11:34:48 +0000 2014,813,573,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",no,2378713202,False,17326,16953,121,3196,7379,Religious leaders meet at Lakemba mosque in Sydney to pray for hostages  #sydneysiege http://t.co/rOWfHfNmkf,religious leader meet lakemba mosque sydney pray hostage 
1000,544456216907636736,outrage bystanders take selfie sydney siege,Mon Dec 15 11:37:32 +0000 2014,190,102,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,1020058453,True,187357,4737,3502,296,37304,Outrage as bystanders take selfies at Sydney siege http://t.co/SrLF9lRln7 http://t.co/C6dWNCuPJp,outrage bystander take selfie sydney siege 
1001,544459726948286464,entered th hour watch live updates,Mon Dec 15 11:51:29 +0000 2014,122,74,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,171802941,True,25518,1644,343,337,64081,The #SydneySiege has entered its 14th hour – WATCH @Channel9 for LIVE updates with @Wendy_Kingston. #9News http://t.co/rdsGSWrgHn,enter th hour watch live update 
1002,544461661055098881,thousands tweet declaring solidarity muslims,Mon Dec 15 11:59:10 +0000 2014,142,71,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,16973333,True,937398,1766,11431,39,115223,Thousands tweet declaring their solidarity with Muslims. #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/GrLMRWCeHe,thousand tweet declare solidarity muslims 
1003,544463201875025921,going hours pm local time sydney,Mon Dec 15 12:05:17 +0000 2014,181,124,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,7744592,True,2547401,8124,17277,5534,53202,The #SydneySiege has been going on for over 13 hours. It is now 11:05pm local time in Sydney.,go hour pm local time sydney 
1004,544464731449196544,wish hostage situation sydney ends without anyone getting hurt,Mon Dec 15 12:11:22 +0000 2014,258,379,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,174958289,False,97104,19379,643,7152,77604,11:11 - My wish is that this hostage situation in Sydney ends without anyone getting hurt !!,wish hostage situation sydney end without anyone get hurt 
1005,544466903364673536,lay head safety homes tonight countless hostages face uncertain night thoughts you,Mon Dec 15 12:20:00 +0000 2014,349,427,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,153029181,False,11516,1249,158,2414,11959,"As we lay down our head in the safety of our homes tonight,countless hostages face an uncertain night. Our thoughts are with U #sydneysiege",lay head safety home tonight countless hostage face uncertain night thought 
1006,544467710923395073,thanks protecting sisters big love prayers australia,Mon Dec 15 12:23:12 +0000 2014,249,352,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,153029181,False,11532,1249,158,2414,11959,"“@anggerwitasari: Thanks for protecting my sisters #illridewithyou ” big love and prayers for australia #sydneysiege
http://t.co/hghTlRYkhW",thank protect sister big love prayer australia 
1007,544467822168920064,australian stand racism following,Mon Dec 15 12:23:39 +0000 2014,107,52,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,41085467,True,184304,2,1520,12,84427,#illridewithyou: Australians stand up to racism following #sydneysiege http://t.co/3VyDr99cZI http://t.co/WfQ8yIHIo1,australian stand racism following 
1008,544467919003213824,page one tuesday sydney morning herald first edition,Mon Dec 15 12:24:02 +0000 2014,152,78,,,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",no,255753616,False,16056,939,593,4614,69095,"Page one of Tuesday's Sydney Morning Herald, first edition. #sydneysiege http://t.co/qpw9Jtvvtb",page one tuesday sydney morning herald first edition 
1009,544469609433563136,anger people start taking selfie outside cafe,Mon Dec 15 12:30:45 +0000 2014,427,123,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,409941587,True,68126,3680,552,163,25019,There's anger after people start taking selfies outside the #sydneysiege cafe. http://t.co/6BcdtB1GH1 http://t.co/7N5547eoAY,anger people start take selfie outside cafe 
1010,544469768745398272,realise privilege sleeping comfortably bed horrific things happening,Mon Dec 15 12:31:23 +0000 2014,110,121,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,85266441,False,6411,4747,55,6244,35006,you don't realise what a privilege it is to be sleeping comfortably in your own bed until such horrific things are happening #sydneysiege,realise privilege sleep comfortably bed horrific thing happen 
1011,544473507594113024,australia reaction magnificent,Mon Dec 15 12:46:14 +0000 2014,184,95,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",no,16973333,True,937453,1766,11435,39,115245,Australia's reaction to the #sydneysiege is magnificent http://t.co/Lq0VjkWreY #illridewithyou http://t.co/p50KHIf47N,australia reaction magnificent 
1012,544474960602083328,shows support australian muslims drags,Mon Dec 15 12:52:01 +0000 2014,358,233,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",no,14173315,True,1955177,2894,24641,406,44350,#IllRideWithYou shows support for Australian Muslims as #SydneySiege drags on http://t.co/Wa8LrAqJcu http://t.co/0YTlPrY8mh,show support australian muslims drag 
1013,544475892685099008,do not dare blame zan whatever happening sydney terrorist word throw around like this grow,Mon Dec 15 12:55:43 +0000 2014,108,58,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",no,633699806,False,71290,18597,326,10348,26163,Dont you dare blame zayn for whatever is happening is sydney. 'terrorist' is not just a word you can throw around like this. Grow up.,do not dare blame zan whatever happen sydney terrorist word throw around like this grow 
1014,544477019472289792,continues three faiths come together pray peace lakemba mosque,Mon Dec 15 13:00:11 +0000 2014,717,3,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,47289823,False,42693,2365,16,5,798,"RT @aus_jewishnews  #sydneysiege continues, three faiths come together to pray for peace, Lakemba mosque. @Mo_Taha1 http://t.co/mhhGWAQ2vU",continue three faith come together pray peace lakemba mosque 
1015,544477404342018048,sydney stands racism amp bigotry one beautiful hashtag,Mon Dec 15 13:01:43 +0000 2014,247,198,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",no,1246678909,False,23054,1893,92,5480,20044,"#IllRideWithYou 
Sydney Stands Up To Racism &amp; Bigotry With One Beautiful Hashtag

http://t.co/Ajaa1AQmG5 http://t.co/BQN4rBxhYK",sydney stand racism amp bigotry one beautiful hashtag 
1016,544482233038286848,anticipating backlash australian start campaign support muslims,Mon Dec 15 13:20:55 +0000 2014,129,121,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",no,125944392,False,243481,75,1281,1,149472,"Anticipating backlash, Australians start #illridewithyou campaign to support Muslims http://t.co/OwlpLBy32e http://t.co/G0ri6QlEW8",anticipate backlash australian start campaign support muslims 
